allocation_id,entry_id,invoice_id,amount_allocated,allocated_date
ALL_INV_C00883_19,ENT_INV_C00883_19_P,INV_C00883_19,99.0,2024-11-19
ALL_INV_C00883_20,ENT_INV_C00883_20_P,INV_C00883_20,99.0,2024-12-19
ALL_INV_C00883_21,ENT_INV_C00883_21_P,INV_C00883_21,99.0,2025-01-19
ALL_INV_C00883_22,ENT_INV_C00883_22_P,INV_C00883_22,99.0,2025-02-19
ALL_INV_C00883_23,ENT_INV_C00883_23_P,INV_C00883_23,99.0,2025-03-19
ALL_INV_C00884_00,ENT_INV_C00884_00_P,INV_C00884_00,99.0,2023-06-20
ALL_INV_C00884_01,ENT_INV_C00884_01_P,INV_C00884_01,99.0,2023-07-20
ALL_INV_C00884_02,ENT_INV_C00884_02_P,INV_C00884_02,99.0,2023-08-20
ALL_INV_C00884_03,ENT_INV_C00884_03_P,INV_C00884_03,99.0,2023-09-20
ALL_INV_C00884_04,ENT_INV_C00884_04_P,INV_C00884_04,99.0,2023-10-20
ALL_INV_C00884_05,ENT_INV_C00884_05_P,INV_C00884_05,99.0,2023-11-20
ALL_INV_C00884_06,ENT_INV_C00884_06_P,INV_C00884_06,99.0,2023-12-20
ALL_INV_C00884_07,ENT_INV_C00884_07_P,INV_C00884_07,99.0,2024-01-20
ALL_INV_C00884_08,ENT_INV_C00884_08_P,INV_C00884_08,99.0,2024-02-20
ALL_INV_C00884_09,ENT_INV_C00884_09_P,INV_C00884_09,99.0,2024-03-20
ALL_INV_C00884_10,ENT_INV_C00884_10_P,INV_C00884_10,99.0,2024-04-20
ALL_INV_C00884_11,ENT_INV_C00884_11_P,INV_C00884_11,99.0,2024-05-20
ALL_INV_C00884_12,ENT_INV_C00884_12_P,INV_C00884_12,99.0,2024-06-20
ALL_INV_C00884_13,ENT_INV_C00884_13_P,INV_C00884_13,99.0,2024-07-20
ALL_INV_C00884_14,ENT_INV_C00884_14_P,INV_C00884_14,99.0,2024-08-20
ALL_INV_C00884_15,ENT_INV_C00884_15_P,INV_C00884_15,99.0,2024-09-20
ALL_INV_C00884_16,ENT_INV_C00884_16_P,INV_C00884_16,99.0,2024-10-20
ALL_INV_C00884_17,ENT_INV_C00884_17_P,INV_C00884_17,99.0,2024-11-20
ALL_INV_C00884_18,ENT_INV_C00884_18_P,INV_C00884_18,99.0,2024-12-20
ALL_INV_C00884_19,ENT_INV_C00884_19_P,INV_C00884_19,99.0,2025-01-20
ALL_INV_C00884_20,ENT_INV_C00884_20_P,INV_C00884_20,99.0,2025-02-20
ALL_INV_C00884_21,ENT_INV_C00884_21_P,INV_C00884_21,99.0,2025-03-20
ALL_INV_C00884_22,ENT_INV_C00884_22_P,INV_C00884_22,99.0,2025-04-20
ALL_INV_C00884_23,ENT_INV_C00884_23_P,INV_C00884_23,99.0,2025-05-20
ALL_INV_C00885_00,ENT_INV_C00885_00_P,INV_C00885_00,129.0,2023-04-13
ALL_INV_C00885_01,ENT_INV_C00885_01_P,INV_C00885_01,129.0,2023-05-13
ALL_INV_C00885_02,ENT_INV_C00885_02_P,INV_C00885_02,129.0,2023-06-13
ALL_INV_C00885_03,ENT_INV_C00885_03_P,INV_C00885_03,129.0,2023-07-13
ALL_INV_C00885_04,ENT_INV_C00885_04_P,INV_C00885_04,129.0,2023-08-13
ALL_INV_C00885_05,ENT_INV_C00885_05_P,INV_C00885_05,129.0,2023-09-13
ALL_INV_C00885_06,ENT_INV_C00885_06_P,INV_C00885_06,129.0,2023-10-13
ALL_INV_C00885_07,ENT_INV_C00885_07_P,INV_C00885_07,129.0,2023-11-13
ALL_INV_C00885_08,ENT_INV_C00885_08_P,INV_C00885_08,129.0,2023-12-13
ALL_INV_C00885_09,ENT_INV_C00885_09_P,INV_C00885_09,129.0,2024-01-13
ALL_INV_C00885_10,ENT_INV_C00885_10_P,INV_C00885_10,129.0,2024-02-13
ALL_INV_C00885_11,ENT_INV_C00885_11_P,INV_C00885_11,129.0,2024-03-13
ALL_INV_C00885_12,ENT_INV_C00885_12_P,INV_C00885_12,129.0,2024-04-13
ALL_INV_C00885_13,ENT_INV_C00885_13_P,INV_C00885_13,129.0,2024-05-13
ALL_INV_C00885_14,ENT_INV_C00885_14_P,INV_C00885_14,129.0,2024-06-13
ALL_INV_C00885_15,ENT_INV_C00885_15_P,INV_C00885_15,129.0,2024-07-13
ALL_INV_C00885_16,ENT_INV_C00885_16_P,INV_C00885_16,129.0,2024-08-13
ALL_INV_C00885_17,ENT_INV_C00885_17_P,INV_C00885_17,129.0,2024-09-13
ALL_INV_C00885_18,ENT_INV_C00885_18_P,INV_C00885_18,129.0,2024-10-13
ALL_INV_C00885_19,ENT_INV_C00885_19_P,INV_C00885_19,129.0,2024-11-13
ALL_INV_C00885_20,ENT_INV_C00885_20_P,INV_C00885_20,129.0,2024-12-13
ALL_INV_C00885_21,ENT_INV_C00885_21_P,INV_C00885_21,129.0,2025-01-13
ALL_INV_C00885_22,ENT_INV_C00885_22_P,INV_C00885_22,129.0,2025-02-13
ALL_INV_C00885_23,ENT_INV_C00885_23_P,INV_C00885_23,129.0,2025-03-13
ALL_INV_C00886_00,ENT_INV_C00886_00_P,INV_C00886_00,89.0,2023-02-18
ALL_INV_C00886_01,ENT_INV_C00886_01_P,INV_C00886_01,89.0,2023-03-18
ALL_INV_C00886_02,ENT_INV_C00886_02_P,INV_C00886_02,89.0,2023-04-18
ALL_INV_C00886_03,ENT_INV_C00886_03_P,INV_C00886_03,89.0,2023-05-18
ALL_INV_C00886_04,ENT_INV_C00886_04_P,INV_C00886_04,89.0,2023-06-18
ALL_INV_C00886_05,ENT_INV_C00886_05_P,INV_C00886_05,89.0,2023-07-18
ALL_INV_C00886_06,ENT_INV_C00886_06_P,INV_C00886_06,89.0,2023-08-18
ALL_INV_C00886_07,ENT_INV_C00886_07_P,INV_C00886_07,89.0,2023-09-18
ALL_INV_C00886_08,ENT_INV_C00886_08_P,INV_C00886_08,89.0,2023-10-18
ALL_INV_C00886_09,ENT_INV_C00886_09_P,INV_C00886_09,89.0,2023-11-18
ALL_INV_C00886_10,ENT_INV_C00886_10_P,INV_C00886_10,89.0,2023-12-18
ALL_INV_C00886_11,ENT_INV_C00886_11_P,INV_C00886_11,89.0,2024-01-18
ALL_INV_C00886_12,ENT_INV_C00886_12_P,INV_C00886_12,89.0,2024-02-18
ALL_INV_C00886_13,ENT_INV_C00886_13_P,INV_C00886_13,89.0,2024-03-18
ALL_INV_C00886_14,ENT_INV_C00886_14_P,INV_C00886_14,89.0,2024-04-18
ALL_INV_C00886_15,ENT_INV_C00886_15_P,INV_C00886_15,89.0,2024-05-18
ALL_INV_C00886_16,ENT_INV_C00886_16_P,INV_C00886_16,89.0,2024-06-18
ALL_INV_C00886_17,ENT_INV_C00886_17_P,INV_C00886_17,89.0,2024-07-18
ALL_INV_C00886_18,ENT_INV_C00886_18_P,INV_C00886_18,89.0,2024-08-18
ALL_INV_C00886_19,ENT_INV_C00886_19_P,INV_C00886_19,89.0,2024-09-18
ALL_INV_C00886_20,ENT_INV_C00886_20_P,INV_C00886_20,89.0,2024-10-18
ALL_INV_C00886_21,ENT_INV_C00886_21_P,INV_C00886_21,89.0,2024-11-18
ALL_INV_C00886_22,ENT_INV_C00886_22_P,INV_C00886_22,89.0,2024-12-18
ALL_INV_C00886_23,ENT_INV_C00886_23_P,INV_C00886_23,89.0,2025-01-18
ALL_INV_C00887_00,ENT_INV_C00887_00_P,INV_C00887_00,89.0,2023-03-27
ALL_INV_C00887_01,ENT_INV_C00887_01_P,INV_C00887_01,89.0,2023-04-27
ALL_INV_C00887_02,ENT_INV_C00887_02_P,INV_C00887_02,89.0,2023-05-27
ALL_INV_C00887_03,ENT_INV_C00887_03_P,INV_C00887_03,89.0,2023-06-27
ALL_INV_C00887_04,ENT_INV_C00887_04_P,INV_C00887_04,89.0,2023-07-27
ALL_INV_C00887_05,ENT_INV_C00887_05_P,INV_C00887_05,89.0,2023-08-27
ALL_INV_C00887_06,ENT_INV_C00887_06_P,INV_C00887_06,89.0,2023-09-27
ALL_INV_C00887_07,ENT_INV_C00887_07_P,INV_C00887_07,89.0,2023-10-27
ALL_INV_C00887_08,ENT_INV_C00887_08_P,INV_C00887_08,89.0,2023-11-27
ALL_INV_C00887_09,ENT_INV_C00887_09_P,INV_C00887_09,89.0,2023-12-27
ALL_INV_C00887_10,ENT_INV_C00887_10_P,INV_C00887_10,89.0,2024-01-27
ALL_INV_C00887_11,ENT_INV_C00887_11_P,INV_C00887_11,89.0,2024-02-27
ALL_INV_C00887_12,ENT_INV_C00887_12_P,INV_C00887_12,89.0,2024-03-27
ALL_INV_C00887_13,ENT_INV_C00887_13_P,INV_C00887_13,89.0,2024-04-27
ALL_INV_C00887_14,ENT_INV_C00887_14_P,INV_C00887_14,89.0,2024-05-27
ALL_INV_C00887_15,ENT_INV_C00887_15_P,INV_C00887_15,89.0,2024-06-27
ALL_INV_C00887_16,ENT_INV_C00887_16_P,INV_C00887_16,89.0,2024-07-27
ALL_INV_C00887_17,ENT_INV_C00887_17_P,INV_C00887_17,89.0,2024-08-27
ALL_INV_C00887_18,ENT_INV_C00887_18_P,INV_C00887_18,89.0,2024-09-27
ALL_INV_C00887_19,ENT_INV_C00887_19_P,INV_C00887_19,89.0,2024-10-27
ALL_INV_C00887_20,ENT_INV_C00887_20_P,INV_C00887_20,89.0,2024-11-27
ALL_INV_C00887_21,ENT_INV_C00887_21_P,INV_C00887_21,89.0,2024-12-27
ALL_INV_C00887_22,ENT_INV_C00887_22_P,INV_C00887_22,89.0,2025-01-27
ALL_INV_C00887_23,ENT_INV_C00887_23_P,INV_C00887_23,89.0,2025-02-27
ALL_INV_C00888_00,ENT_INV_C00888_00_P,INV_C00888_00,99.0,2023-04-29
ALL_INV_C00888_01,ENT_INV_C00888_01_P,INV_C00888_01,99.0,2023-05-29
ALL_INV_C00888_02,ENT_INV_C00888_02_P,INV_C00888_02,99.0,2023-06-29
ALL_INV_C00888_03,ENT_INV_C00888_03_P,INV_C00888_03,99.0,2023-07-29
ALL_INV_C00888_04,ENT_INV_C00888_04_P,INV_C00888_04,99.0,2023-08-29
ALL_INV_C00888_05,ENT_INV_C00888_05_P,INV_C00888_05,99.0,2023-09-29
ALL_INV_C00888_06,ENT_INV_C00888_06_P,INV_C00888_06,99.0,2023-10-29
ALL_INV_C00888_07,ENT_INV_C00888_07_P,INV_C00888_07,99.0,2023-11-29
ALL_INV_C00888_08,ENT_INV_C00888_08_P,INV_C00888_08,99.0,2023-12-29
ALL_INV_C00888_09,ENT_INV_C00888_09_P,INV_C00888_09,99.0,2024-01-29
ALL_INV_C00888_10,ENT_INV_C00888_10_P,INV_C00888_10,99.0,2024-02-29
ALL_INV_C00888_11,ENT_INV_C00888_11_P,INV_C00888_11,99.0,2024-03-29
ALL_INV_C00888_12,ENT_INV_C00888_12_P,INV_C00888_12,99.0,2024-04-29
ALL_INV_C00888_13,ENT_INV_C00888_13_P,INV_C00888_13,99.0,2024-05-29
ALL_INV_C00888_14,ENT_INV_C00888_14_P,INV_C00888_14,99.0,2024-06-29
ALL_INV_C00888_15,ENT_INV_C00888_15_P,INV_C00888_15,99.0,2024-07-29
ALL_INV_C00888_16,ENT_INV_C00888_16_P,INV_C00888_16,99.0,2024-08-29
ALL_INV_C00888_17,ENT_INV_C00888_17_P,INV_C00888_17,99.0,2024-09-29
ALL_INV_C00888_18,ENT_INV_C00888_18_P,INV_C00888_18,99.0,2024-10-29
ALL_INV_C00888_19,ENT_INV_C00888_19_P,INV_C00888_19,99.0,2024-11-29
ALL_INV_C00888_20,ENT_INV_C00888_20_P,INV_C00888_20,99.0,2024-12-29
ALL_INV_C00888_21,ENT_INV_C00888_21_P,INV_C00888_21,99.0,2025-01-29
ALL_INV_C00888_22,ENT_INV_C00888_22_P,INV_C00888_22,99.0,2025-03-01
ALL_INV_C00888_23,ENT_INV_C00888_23_P,INV_C00888_23,99.0,2025-03-29
ALL_INV_C00889_00,ENT_INV_C00889_00_P,INV_C00889_00,149.0,2023-05-25
ALL_INV_C00889_01,ENT_INV_C00889_01_P,INV_C00889_01,149.0,2023-06-25
ALL_INV_C00889_02,ENT_INV_C00889_02_P,INV_C00889_02,149.0,2023-07-25
ALL_INV_C00889_03,ENT_INV_C00889_03_P,INV_C00889_03,149.0,2023-08-25
ALL_INV_C00889_04,ENT_INV_C00889_04_P,INV_C00889_04,149.0,2023-09-25
ALL_INV_C00889_05,ENT_INV_C00889_05_P,INV_C00889_05,149.0,2023-10-25
ALL_INV_C00889_06,ENT_INV_C00889_06_P,INV_C00889_06,149.0,2023-11-25
ALL_INV_C00889_07,ENT_INV_C00889_07_P,INV_C00889_07,149.0,2023-12-25
ALL_INV_C00889_08,ENT_INV_C00889_08_P,INV_C00889_08,149.0,2024-01-25
ALL_INV_C00889_09,ENT_INV_C00889_09_P,INV_C00889_09,149.0,2024-02-25
ALL_INV_C00889_10,ENT_INV_C00889_10_P,INV_C00889_10,149.0,2024-03-25
ALL_INV_C00889_11,ENT_INV_C00889_11_P,INV_C00889_11,149.0,2024-04-25
ALL_INV_C00889_12,ENT_INV_C00889_12_P,INV_C00889_12,149.0,2024-05-25
ALL_INV_C00889_13,ENT_INV_C00889_13_P,INV_C00889_13,149.0,2024-06-25
ALL_INV_C00889_14,ENT_INV_C00889_14_P,INV_C00889_14,149.0,2024-07-25
ALL_INV_C00889_15,ENT_INV_C00889_15_P,INV_C00889_15,149.0,2024-08-25
ALL_INV_C00889_16,ENT_INV_C00889_16_P,INV_C00889_16,149.0,2024-09-25
ALL_INV_C00889_17,ENT_INV_C00889_17_P,INV_C00889_17,149.0,2024-10-25
ALL_INV_C00889_18,ENT_INV_C00889_18_P,INV_C00889_18,149.0,2024-11-25
ALL_INV_C00889_19,ENT_INV_C00889_19_P,INV_C00889_19,149.0,2024-12-25
ALL_INV_C00889_20,ENT_INV_C00889_20_P,INV_C00889_20,149.0,2025-01-25
ALL_INV_C00889_21,ENT_INV_C00889_21_P,INV_C00889_21,149.0,2025-02-25
ALL_INV_C00889_22,ENT_INV_C00889_22_P,INV_C00889_22,149.0,2025-03-25
ALL_INV_C00889_23,ENT_INV_C00889_23_P,INV_C00889_23,149.0,2025-04-25
ALL_INV_C00890_00,ENT_INV_C00890_00_P,INV_C00890_00,75.0,2023-02-15
ALL_INV_C00890_01,ENT_INV_C00890_01_P,INV_C00890_01,75.0,2023-03-15
ALL_INV_C00890_02,ENT_INV_C00890_02_P,INV_C00890_02,75.0,2023-04-15
ALL_INV_C00890_03,ENT_INV_C00890_03_P,INV_C00890_03,75.0,2023-05-15
ALL_INV_C00890_04,ENT_INV_C00890_04_P,INV_C00890_04,75.0,2023-06-15
ALL_INV_C00890_05,ENT_INV_C00890_05_P,INV_C00890_05,75.0,2023-07-15
ALL_INV_C00890_06,ENT_INV_C00890_06_P,INV_C00890_06,75.0,2023-08-15
ALL_INV_C00890_07,ENT_INV_C00890_07_P,INV_C00890_07,75.0,2023-09-15
ALL_INV_C00890_08,ENT_INV_C00890_08_P,INV_C00890_08,75.0,2023-10-15
ALL_INV_C00890_09,ENT_INV_C00890_09_P,INV_C00890_09,75.0,2023-11-15
ALL_INV_C00890_10,ENT_INV_C00890_10_P,INV_C00890_10,75.0,2023-12-15
ALL_INV_C00890_11,ENT_INV_C00890_11_P,INV_C00890_11,75.0,2024-01-15
ALL_INV_C00890_12,ENT_INV_C00890_12_P,INV_C00890_12,75.0,2024-02-15
ALL_INV_C00890_13,ENT_INV_C00890_13_P,INV_C00890_13,75.0,2024-03-15
ALL_INV_C00890_14,ENT_INV_C00890_14_P,INV_C00890_14,75.0,2024-04-15
ALL_INV_C00890_15,ENT_INV_C00890_15_P,INV_C00890_15,75.0,2024-05-15
ALL_INV_C00890_16,ENT_INV_C00890_16_P,INV_C00890_16,75.0,2024-06-15
ALL_INV_C00890_17,ENT_INV_C00890_17_P,INV_C00890_17,75.0,2024-07-15
ALL_INV_C00890_18,ENT_INV_C00890_18_P,INV_C00890_18,75.0,2024-08-15
ALL_INV_C00890_19,ENT_INV_C00890_19_P,INV_C00890_19,75.0,2024-09-15
ALL_INV_C00890_20,ENT_INV_C00890_20_P,INV_C00890_20,75.0,2024-10-15
ALL_INV_C00890_21,ENT_INV_C00890_21_P,INV_C00890_21,75.0,2024-11-15
ALL_INV_C00890_22,ENT_INV_C00890_22_P,INV_C00890_22,75.0,2024-12-15
ALL_INV_C00890_23,ENT_INV_C00890_23_P,INV_C00890_23,75.0,2025-01-15
ALL_INV_C00891_00,ENT_INV_C00891_00_P,INV_C00891_00,75.0,2023-03-05
ALL_INV_C00891_01,ENT_INV_C00891_01_P,INV_C00891_01,75.0,2023-04-05
ALL_INV_C00891_02,ENT_INV_C00891_02_P,INV_C00891_02,75.0,2023-05-05
ALL_INV_C00891_03,ENT_INV_C00891_03_P,INV_C00891_03,75.0,2023-06-05
ALL_INV_C00891_04,ENT_INV_C00891_04_P,INV_C00891_04,75.0,2023-07-05
ALL_INV_C00891_05,ENT_INV_C00891_05_P,INV_C00891_05,75.0,2023-08-05
ALL_INV_C00891_06,ENT_INV_C00891_06_P,INV_C00891_06,75.0,2023-09-05
ALL_INV_C00891_07,ENT_INV_C00891_07_P,INV_C00891_07,75.0,2023-10-05
ALL_INV_C00891_08,ENT_INV_C00891_08_P,INV_C00891_08,75.0,2023-11-05
ALL_INV_C00891_09,ENT_INV_C00891_09_P,INV_C00891_09,75.0,2023-12-05
ALL_INV_C00891_10,ENT_INV_C00891_10_P,INV_C00891_11,75.0,2024-01-05
ALL_INV_C00891_11,ENT_INV_C00891_11_P,INV_C00891_11,75.0,2024-02-05
ALL_INV_C00891_12,ENT_INV_C00891_12_P,INV_C00891_12,75.0,2024-03-05
ALL_INV_C00891_13,ENT_INV_C00891_13_P,INV_C00891_13,75.0,2024-04-05
ALL_INV_C00891_14,ENT_INV_C00891_14_P,INV_C00891_14,75.0,2024-05-05
ALL_INV_C00891_15,ENT_INV_C00891_15_P,INV_C00891_15,75.0,2024-06-05
ALL_INV_C00891_16,ENT_INV_C00891_16_P,INV_C00891_16,75.0,2024-07-05
ALL_INV_C00891_17,ENT_INV_C00891_17_P,INV_C00891_17,75.0,2024-08-05
ALL_INV_C00891_18,ENT_INV_C00891_18_P,INV_C00891_18,75.0,2024-09-05
ALL_INV_C00891_19,ENT_INV_C00891_19_P,INV_C00891_19,75.0,2024-10-05
ALL_INV_C00891_20,ENT_INV_C00891_20_P,INV_C00891_20,75.0,2024-11-05
ALL_INV_C00891_21,ENT_INV_C00891_21_P,INV_C00891_21,75.0,2024-12-05
ALL_INV_C00891_22,ENT_INV_C00891_22_P,INV_C00891_22,75.0,2025-01-05
ALL_INV_C00891_23,ENT_INV_C00891_23_P,INV_C00891_23,75.0,2025-02-05
ALL_INV_C00892_00,ENT_INV_C00892_00_P,INV_C00892_00,59.0,2023-06-07
ALL_INV_C00892_01,ENT_INV_C00892_01_P,INV_C00892_01,59.0,2023-07-07
ALL_INV_C00892_02,ENT_INV_C00892_02_P,INV_C00892_02,59.0,2023-08-07
ALL_INV_C00892_03,ENT_INV_C00892_03_P,INV_C00892_03,59.0,2023-09-07
ALL_INV_C00892_04,ENT_INV_C00892_04_P,INV_C00892_04,59.0,2023-10-07
ALL_INV_C00892_05,ENT_INV_C00892_05_P,INV_C00892_05,59.0,2023-11-07
ALL_INV_C00892_06,ENT_INV_C00892_06_P,INV_C00892_06,59.0,2023-12-07
ALL_INV_C00892_07,ENT_INV_C00892_07_P,INV_C00892_07,59.0,2024-01-07
ALL_INV_C00892_08,ENT_INV_C00892_08_P,INV_C00892_08,59.0,2024-02-07
ALL_INV_C00892_09,ENT_INV_C00892_09_P,INV_C00892_09,59.0,2024-03-07
ALL_INV_C00892_10,ENT_INV_C00892_10_P,INV_C00892_10,59.0,2024-04-07
ALL_INV_C00892_11,ENT_INV_C00892_11_P,INV_C00892_11,59.0,2024-05-07
ALL_INV_C00892_12,ENT_INV_C00892_12_P,INV_C00892_12,59.0,2024-06-07
ALL_INV_C00892_13,ENT_INV_C00892_13_P,INV_C00892_13,59.0,2024-07-07
ALL_INV_C00892_14,ENT_INV_C00892_14_P,INV_C00892_14,59.0,2024-08-07
ALL_INV_C00892_15,ENT_INV_C00892_15_P,INV_C00892_15,59.0,2024-09-07
ALL_INV_C00892_16,ENT_INV_C00892_16_P,INV_C00892_16,59.0,2024-10-07
ALL_INV_C00892_17,ENT_INV_C00892_17_P,INV_C00892_17,59.0,2024-11-07
ALL_INV_C00892_18,ENT_INV_C00892_18_P,INV_C00892_18,59.0,2024-12-07
ALL_INV_C00892_19,ENT_INV_C00892_19_P,INV_C00892_19,59.0,2025-01-07
ALL_INV_C00892_20,ENT_INV_C00892_20_P,INV_C00892_20,59.0,2025-02-07
ALL_INV_C00892_21,ENT_INV_C00892_21_P,INV_C00892_21,59.0,2025-03-07
ALL_INV_C00892_22,ENT_INV_C00892_22_P,INV_C00892_22,59.0,2025-04-07
ALL_INV_C00892_23,ENT_INV_C00892_23_P,INV_C00892_23,59.0,2025-05-07
ALL_INV_C00893_00,ENT_INV_C00893_00_P,INV_C00893_00,89.0,2023-06-29
ALL_INV_C00893_01,ENT_INV_C00893_01_P,INV_C00893_01,89.0,2023-07-29
ALL_INV_C00893_02,ENT_INV_C00893_02_P,INV_C00893_02,89.0,2023-08-29
ALL_INV_C00893_03,ENT_INV_C00893_03_P,INV_C00893_03,89.0,2023-09-29
ALL_INV_C00893_04,ENT_INV_C00893_04_P,INV_C00893_04,89.0,2023-10-29
ALL_INV_C00893_05,ENT_INV_C00893_05_P,INV_C00893_05,89.0,2023-11-29
ALL_INV_C00893_06,ENT_INV_C00893_06_P,INV_C00893_06,89.0,2023-12-29
ALL_INV_C00893_07,ENT_INV_C00893_07_P,INV_C00893_07,89.0,2024-01-29
ALL_INV_C00893_08,ENT_INV_C00893_08_P,INV_C00893_08,89.0,2024-02-29
ALL_INV_C00893_09,ENT_INV_C00893_09_P,INV_C00893_09,89.0,2024-03-29
ALL_INV_C00893_10,ENT_INV_C00893_10_P,INV_C00893_10,89.0,2024-04-29
ALL_INV_C00893_11,ENT_INV_C00893_11_P,INV_C00893_11,89.0,2024-05-29
ALL_INV_C00893_12,ENT_INV_C00893_12_P,INV_C00893_12,89.0,2024-06-29
ALL_INV_C00893_13,ENT_INV_C00893_13_P,INV_C00893_13,89.0,2024-07-29
ALL_INV_C00893_14,ENT_INV_C00893_14_P,INV_C00893_14,89.0,2024-08-29
ALL_INV_C00893_15,ENT_INV_C00893_15_P,INV_C00893_15,89.0,2024-09-29
ALL_INV_C00893_16,ENT_INV_C00893_16_P,INV_C00893_16,89.0,2024-10-29
ALL_INV_C00893_17,ENT_INV_C00893_17_P,INV_C00893_17,89.0,2024-11-29
ALL_INV_C00893_18,ENT_INV_C00893_18_P,INV_C00893_18,89.0,2024-12-29
ALL_INV_C00893_19,ENT_INV_C00893_19_P,INV_C00893_19,89.0,2025-01-29
ALL_INV_C00893_20,ENT_INV_C00893_20_P,INV_C00893_20,89.0,2025-03-01
ALL_INV_C00893_21,ENT_INV_C00893_21_P,INV_C00893_21,89.0,2025-03-29
ALL_INV_C00893_22,ENT_INV_C00893_22_P,INV_C00893_22,89.0,2025-04-29
ALL_INV_C00893_23,ENT_INV_C00893_23_P,INV_C00893_23,89.0,2025-05-29
ALL_INV_C00894_00,ENT_INV_C00894_00_P,INV_C00894_00,129.0,2023-04-23
ALL_INV_C00894_01,ENT_INV_C00894_01_P,INV_C00894_01,129.0,2023-05-23
ALL_INV_C00894_02,ENT_INV_C00894_02_P,INV_C00894_02,129.0,2023-06-23
ALL_INV_C00894_03,ENT_INV_C00894_03_P,INV_C00894_03,129.0,2023-07-23
ALL_INV_C00894_04,ENT_INV_C00894_04_P,INV_C00894_04,129.0,2023-08-23
ALL_INV_C00894_05,ENT_INV_C00894_05_P,INV_C00894_05,129.0,2023-09-23
ALL_INV_C00894_06,ENT_INV_C00894_06_P,INV_C00894_06,129.0,2023-10-23
ALL_INV_C00894_07,ENT_INV_C00894_07_P,INV_C00894_07,129.0,2023-11-23
ALL_INV_C00894_08,ENT_INV_C00894_08_P,INV_C00894_08,129.0,2023-12-23
ALL_INV_C00894_09,ENT_INV_C00894_09_P,INV_C00894_09,129.0,2024-01-23
ALL_INV_C00894_10,ENT_INV_C00894_10_P,INV_C00894_10,129.0,2024-02-23
ALL_INV_C00894_11,ENT_INV_C00894_11_P,INV_C00894_11,129.0,2024-03-23
ALL_INV_C00894_12,ENT_INV_C00894_12_P,INV_C00894_12,129.0,2024-04-23
ALL_INV_C00894_13,ENT_INV_C00894_13_P,INV_C00894_13,129.0,2024-05-23
ALL_INV_C00894_14,ENT_INV_C00894_14_P,INV_C00894_14,129.0,2024-06-23
ALL_INV_C00894_15,ENT_INV_C00894_15_P,INV_C00894_15,129.0,2024-07-23
ALL_INV_C00894_16,ENT_INV_C00894_16_P,INV_C00894_16,129.0,2024-08-23
ALL_INV_C00894_17,ENT_INV_C00894_17_P,INV_C00894_17,129.0,2024-09-23
ALL_INV_C00894_18,ENT_INV_C00894_18_P,INV_C00894_18,129.0,2024-10-23
ALL_INV_C00894_19,ENT_INV_C00894_19_P,INV_C00894_19,129.0,2024-11-23
ALL_INV_C00894_20,ENT_INV_C00894_20_P,INV_C00894_20,129.0,2024-12-23
ALL_INV_C00894_21,ENT_INV_C00894_21_P,INV_C00894_21,129.0,2025-01-23
ALL_INV_C00894_22,ENT_INV_C00894_22_P,INV_C00894_22,129.0,2025-02-23
ALL_INV_C00894_23,ENT_INV_C00894_23_P,INV_C00894_23,129.0,2025-03-23
ALL_INV_C00895_00,ENT_INV_C00895_00_P,INV_C00895_00,59.0,2023-06-27
ALL_INV_C00895_01,ENT_INV_C00895_01_P,INV_C00895_01,59.0,2023-07-27
ALL_INV_C00895_02,ENT_INV_C00895_02_P,INV_C00895_02,59.0,2023-08-27
ALL_INV_C00895_03,ENT_INV_C00895_03_P,INV_C00895_03,59.0,2023-09-27
ALL_INV_C00895_04,ENT_INV_C00895_04_P,INV_C00895_04,59.0,2023-10-27
ALL_INV_C00895_05,ENT_INV_C00895_05_P,INV_C00895_05,59.0,2023-11-27
ALL_INV_C00895_06,ENT_INV_C00895_06_P,INV_C00895_06,59.0,2023-12-27
ALL_INV_C00895_07,ENT_INV_C00895_07_P,INV_C00895_07,59.0,2024-01-27
ALL_INV_C00895_08,ENT_INV_C00895_08_P,INV_C00895_08,59.0,2024-02-27
ALL_INV_C00895_09,ENT_INV_C00895_09_P,INV_C00895_09,59.0,2024-03-27
ALL_INV_C00895_10,ENT_INV_C00895_10_P,INV_C00895_11,59.0,2024-04-27
ALL_INV_C00895_11,ENT_INV_C00895_11_P,INV_C00895_11,59.0,2024-05-27
ALL_INV_C00895_12,ENT_INV_C00895_12_P,INV_C00895_12,59.0,2024-06-27
ALL_INV_C00895_13,ENT_INV_C00895_13_P,INV_C00895_13,59.0,2024-07-27
ALL_INV_C00895_14,ENT_INV_C00895_14_P,INV_C00895_14,59.0,2024-08-27
ALL_INV_C00895_15,ENT_INV_C00895_15_P,INV_C00895_15,59.0,2024-09-27
ALL_INV_C00895_16,ENT_INV_C00895_16_P,INV_C00895_16,59.0,2024-10-27
ALL_INV_C00895_17,ENT_INV_C00895_17_P,INV_C00895_17,59.0,2024-11-27
ALL_INV_C00895_18,ENT_INV_C00895_18_P,INV_C00895_18,59.0,2024-12-27
ALL_INV_C00895_19,ENT_INV_C00895_19_P,INV_C00895_19,59.0,2025-01-27
ALL_INV_C00895_20,ENT_INV_C00895_20_P,INV_C00895_20,59.0,2025-02-27
ALL_INV_C00895_21,ENT_INV_C00895_21_P,INV_C00895_21,59.0,2025-03-27
