entry_id,customer_id,type,amount,effective_date,source,status
ENT_INV_C00862_16_D,C00862,invoice_debit,-99.0,2024-09-11,invoice,settled
ENT_INV_C00862_16_P,C00862,payment,99.0,2024-10-14,direct_debit,settled
ENT_INV_C00862_17_D,C00862,invoice_debit,-99.0,2024-10-11,invoice,settled
ENT_INV_C00862_17_P,C00862,payment,99.0,2024-11-14,direct_debit,settled
ENT_INV_C00862_18_D,C00862,invoice_debit,-99.0,2024-11-11,invoice,settled
ENT_INV_C00862_18_P,C00862,payment,99.0,2024-12-14,direct_debit,settled
ENT_INV_C00862_19_D,C00862,invoice_debit,-99.0,2024-12-11,invoice,settled
ENT_INV_C00862_19_P,C00862,payment,99.0,2025-01-14,direct_debit,settled
ENT_INV_C00862_20_D,C00862,invoice_debit,-99.0,2025-01-11,invoice,settled
ENT_INV_C00862_20_P,C00862,payment,99.0,2025-02-14,direct_debit,settled
ENT_INV_C00862_21_D,C00862,invoice_debit,-99.0,2025-02-11,invoice,settled
ENT_INV_C00862_21_P,C00862,payment,99.0,2025-03-14,direct_debit,settled
ENT_INV_C00862_22_D,C00862,invoice_debit,-99.0,2025-03-11,invoice,settled
ENT_INV_C00862_22_P,C00862,payment,99.0,2025-04-14,direct_debit,settled
ENT_INV_C00862_23_D,C00862,invoice_debit,-99.0,2025-04-11,invoice,settled
ENT_INV_C00862_23_P,C00862,payment,99.0,2025-05-14,direct_debit,settled
ENT_INV_C00863_00_D,C00863,invoice_debit,-129.0,2023-01-15,invoice,settled
ENT_INV_C00863_00_P,C00863,payment,129.0,2023-02-18,direct_debit,settled
ENT_INV_C00863_01_D,C00863,invoice_debit,-129.0,2023-02-15,invoice,settled
ENT_INV_C00863_01_P,C00863,payment,129.0,2023-03-18,direct_debit,settled
ENT_INV_C00863_02_D,C00863,invoice_debit,-129.0,2023-03-15,invoice,settled
ENT_INV_C00863_02_P,C00863,payment,129.0,2023-04-18,direct_debit,settled
ENT_INV_C00863_03_D,C00863,invoice_debit,-129.0,2023-04-15,invoice,settled
ENT_INV_C00863_03_P,C00863,payment,129.0,2023-05-18,direct_debit,settled
ENT_INV_C00863_04_D,C00863,invoice_debit,-129.0,2023-05-15,invoice,settled
ENT_INV_C00863_04_P,C00863,payment,129.0,2023-06-18,direct_debit,settled
ENT_INV_C00863_05_D,C00863,invoice_debit,-129.0,2023-06-15,invoice,settled
ENT_INV_C00863_05_P,C00863,payment,129.0,2023-07-18,direct_debit,settled
ENT_INV_C00863_06_D,C00863,invoice_debit,-129.0,2023-07-15,invoice,settled
ENT_INV_C00863_06_P,C00863,payment,129.0,2023-08-18,direct_debit,settled
ENT_INV_C00863_07_D,C00863,invoice_debit,-129.0,2023-08-15,invoice,settled
ENT_INV_C00863_07_P,C00863,payment,129.0,2023-09-18,direct_debit,settled
ENT_INV_C00863_08_D,C00863,invoice_debit,-129.0,2023-09-15,invoice,settled
ENT_INV_C00863_08_P,C00863,payment,129.0,2023-10-18,direct_debit,settled
ENT_INV_C00863_09_D,C00863,invoice_debit,-129.0,2023-10-15,invoice,settled
ENT_INV_C00863_09_P,C00863,payment,129.0,2023-11-18,direct_debit,settled
ENT_INV_C00863_10_D,C00863,invoice_debit,-129.0,2023-11-15,invoice,settled
ENT_INV_C00863_10_P,C00863,payment,129.0,2023-12-18,direct_debit,settled
ENT_INV_C00863_11_D,C00863,invoice_debit,-129.0,2023-12-15,invoice,settled
ENT_INV_C00863_11_P,C00863,payment,129.0,2024-01-18,direct_debit,settled
ENT_INV_C00863_12_D,C00863,invoice_debit,-129.0,2024-01-15,invoice,settled
ENT_INV_C00863_12_P,C00863,payment,129.0,2024-02-18,direct_debit,settled
ENT_INV_C00863_13_D,C00863,invoice_debit,-129.0,2024-02-15,invoice,settled
ENT_INV_C00863_13_P,C00863,payment,129.0,2024-03-18,direct_debit,settled
ENT_INV_C00863_14_D,C00863,invoice_debit,-129.0,2024-03-15,invoice,settled
ENT_INV_C00863_14_P,C00863,payment,129.0,2024-04-18,direct_debit,settled
ENT_INV_C00863_15_D,C00863,invoice_debit,-129.0,2024-04-15,invoice,settled
ENT_INV_C00863_15_P,C00863,payment,129.0,2024-05-18,direct_debit,settled
ENT_INV_C00863_16_D,C00863,invoice_debit,-129.0,2024-05-15,invoice,settled
ENT_INV_C00863_16_P,C00863,payment,129.0,2024-06-18,direct_debit,settled
ENT_INV_C00863_17_D,C00863,invoice_debit,-129.0,2024-06-15,invoice,settled
ENT_INV_C00863_17_P,C00863,payment,129.0,2024-07-18,direct_debit,settled
ENT_INV_C00863_18_D,C00863,invoice_debit,-129.0,2024-07-15,invoice,settled
ENT_INV_C00863_18_P,C00863,payment,129.0,2024-08-18,direct_debit,settled
ENT_INV_C00863_19_D,C00863,invoice_debit,-129.0,2024-08-15,invoice,settled
ENT_INV_C00863_19_P,C00863,payment,129.0,2024-09-18,direct_debit,settled
ENT_INV_C00863_20_D,C00863,invoice_debit,-129.0,2024-09-15,invoice,settled
ENT_INV_C00863_20_P,C00863,payment,129.0,2024-10-18,direct_debit,settled
ENT_INV_C00863_21_D,C00863,invoice_debit,-129.0,2024-10-15,invoice,settled
ENT_INV_C00863_21_P,C00863,payment,129.0,2024-11-18,direct_debit,settled
ENT_INV_C00863_22_D,C00863,invoice_debit,-129.0,2024-11-15,invoice,settled
ENT_INV_C00863_22_P,C00863,payment,129.0,2024-12-18,direct_debit,settled
ENT_INV_C00863_23_D,C00863,invoice_debit,-129.0,2024-12-15,invoice,settled
ENT_INV_C00863_23_P,C00863,payment,129.0,2025-01-18,direct_debit,settled
ENT_INV_C00864_00_D,C00864,invoice_debit,-59.0,2023-03-24,invoice,settled
ENT_INV_C00864_00_P,C00864,payment,59.0,2023-04-27,direct_debit,settled
ENT_INV_C00864_01_D,C00864,invoice_debit,-59.0,2023-04-24,invoice,settled
ENT_INV_C00864_01_P,C00864,payment,59.0,2023-05-27,direct_debit,settled
ENT_INV_C00864_02_D,C00864,invoice_debit,-59.0,2023-05-24,invoice,settled
ENT_INV_C00864_02_P,C00864,payment,59.0,2023-06-27,direct_debit,settled
ENT_INV_C00864_03_D,C00864,invoice_debit,-59.0,2023-06-24,invoice,settled
ENT_INV_C00864_03_P,C00864,payment,59.0,2023-07-27,direct_debit,settled
ENT_INV_C00864_04_D,C00864,invoice_debit,-59.0,2023-07-24,invoice,settled
ENT_INV_C00864_04_P,C00864,payment,59.0,2023-08-27,direct_debit,settled
ENT_INV_C00864_05_D,C00864,invoice_debit,-59.0,2023-08-24,invoice,settled
ENT_INV_C00864_05_P,C00864,payment,59.0,2023-09-27,direct_debit,settled
ENT_INV_C00864_06_D,C00864,invoice_debit,-59.0,2023-09-24,invoice,settled
ENT_INV_C00864_06_P,C00864,payment,59.0,2023-10-27,direct_debit,settled
ENT_INV_C00864_07_D,C00864,invoice_debit,-59.0,2023-10-24,invoice,settled
ENT_INV_C00864_07_P,C00864,payment,59.0,2023-11-27,direct_debit,settled
ENT_INV_C00864_08_D,C00864,invoice_debit,-59.0,2023-11-24,invoice,settled
ENT_INV_C00864_08_P,C00864,payment,59.0,2023-12-27,direct_debit,settled
ENT_INV_C00864_09_D,C00864,invoice_debit,-59.0,2023-12-24,invoice,settled
ENT_INV_C00864_09_P,C00864,payment,59.0,2024-01-27,direct_debit,settled
ENT_INV_C00864_10_D,C00864,invoice_debit,-59.0,2024-01-24,invoice,settled
ENT_INV_C00864_10_P,C00864,payment,59.0,2024-02-27,direct_debit,settled
ENT_INV_C00864_11_D,C00864,invoice_debit,-59.0,2024-02-24,invoice,settled
ENT_INV_C00864_11_P,C00864,payment,59.0,2024-03-27,direct_debit,settled
ENT_INV_C00864_12_D,C00864,invoice_debit,-59.0,2024-03-24,invoice,settled
ENT_INV_C00864_12_P,C00864,payment,59.0,2024-04-27,direct_debit,settled
ENT_INV_C00864_13_D,C00864,invoice_debit,-59.0,2024-04-24,invoice,settled
ENT_INV_C00864_13_P,C00864,payment,59.0,2024-05-27,direct_debit,settled
ENT_INV_C00864_14_D,C00864,invoice_debit,-59.0,2024-05-24,invoice,settled
ENT_INV_C00864_14_P,C00864,payment,59.0,2024-06-27,direct_debit,settled
ENT_INV_C00864_15_D,C00864,invoice_debit,-59.0,2024-06-24,invoice,settled
ENT_INV_C00864_15_P,C00864,payment,59.0,2024-07-27,direct_debit,settled
ENT_INV_C00864_16_D,C00864,invoice_debit,-59.0,2024-07-24,invoice,settled
ENT_INV_C00864_16_P,C00864,payment,59.0,2024-08-27,direct_debit,settled
ENT_INV_C00864_17_D,C00864,invoice_debit,-59.0,2024-08-24,invoice,settled
ENT_INV_C00864_17_P,C00864,payment,59.0,2024-09-27,direct_debit,settled
ENT_INV_C00864_18_D,C00864,invoice_debit,-59.0,2024-09-24,invoice,settled
ENT_INV_C00864_18_P,C00864,payment,59.0,2024-10-27,direct_debit,settled
ENT_INV_C00864_19_D,C00864,invoice_debit,-59.0,2024-10-24,invoice,settled
ENT_INV_C00864_19_P,C00864,payment,59.0,2024-11-27,direct_debit,settled
ENT_INV_C00864_20_D,C00864,invoice_debit,-59.0,2024-11-24,invoice,settled
ENT_INV_C00864_20_P,C00864,payment,59.0,2024-12-27,direct_debit,settled
ENT_INV_C00864_21_D,C00864,invoice_debit,-59.0,2024-12-24,invoice,settled
ENT_INV_C00864_21_P,C00864,payment,59.0,2025-01-27,direct_debit,settled
ENT_INV_C00864_22_D,C00864,invoice_debit,-59.0,2025-01-24,invoice,settled
ENT_INV_C00864_22_P,C00864,payment,59.0,2025-02-27,direct_debit,settled
ENT_INV_C00864_23_D,C00864,invoice_debit,-59.0,2025-02-24,invoice,settled
ENT_INV_C00864_23_P,C00864,payment,59.0,2025-03-27,direct_debit,settled
ENT_INV_C00865_00_D,C00865,invoice_debit,-99.0,2023-05-22,invoice,settled
ENT_INV_C00865_00_P,C00865,payment,99.0,2023-06-25,direct_debit,settled
ENT_INV_C00865_01_D,C00865,invoice_debit,-99.0,2023-06-22,invoice,settled
ENT_INV_C00865_01_P,C00865,payment,99.0,2023-07-25,direct_debit,settled
ENT_INV_C00865_02_D,C00865,invoice_debit,-99.0,2023-07-22,invoice,settled
ENT_INV_C00865_02_P,C00865,payment,99.0,2023-08-25,direct_debit,settled
ENT_INV_C00865_03_D,C00865,invoice_debit,-99.0,2023-08-22,invoice,settled
ENT_INV_C00865_03_P,C00865,payment,99.0,2023-09-25,direct_debit,settled
ENT_INV_C00865_04_D,C00865,invoice_debit,-99.0,2023-09-22,invoice,settled
ENT_INV_C00865_04_P,C00865,payment,99.0,2023-10-25,direct_debit,settled
ENT_INV_C00865_05_D,C00865,invoice_debit,-99.0,2023-10-22,invoice,settled
ENT_INV_C00865_05_P,C00865,payment,99.0,2023-11-25,direct_debit,settled
ENT_INV_C00865_06_D,C00865,invoice_debit,-99.0,2023-11-22,invoice,settled
ENT_INV_C00865_06_P,C00865,payment,99.0,2023-12-25,direct_debit,settled
ENT_INV_C00865_07_D,C00865,invoice_debit,-99.0,2023-12-22,invoice,settled
ENT_INV_C00865_07_P,C00865,payment,99.0,2024-01-25,direct_debit,settled
ENT_INV_C00865_08_D,C00865,invoice_debit,-99.0,2024-01-22,invoice,settled
ENT_INV_C00865_08_P,C00865,payment,99.0,2024-02-25,direct_debit,settled
ENT_INV_C00865_09_D,C00865,invoice_debit,-99.0,2024-02-22,invoice,settled
ENT_INV_C00865_09_P,C00865,payment,99.0,2024-03-25,direct_debit,settled
ENT_INV_C00865_10_D,C00865,invoice_debit,-99.0,2024-03-22,invoice,settled
ENT_INV_C00865_10_P,C00865,payment,99.0,2024-04-25,direct_debit,settled
ENT_INV_C00865_11_D,C00865,invoice_debit,-99.0,2024-04-22,invoice,settled
ENT_INV_C00865_11_P,C00865,payment,99.0,2024-05-25,direct_debit,settled
ENT_INV_C00865_12_D,C00865,invoice_debit,-99.0,2024-05-22,invoice,settled
ENT_INV_C00865_12_P,C00865,payment,99.0,2024-06-25,direct_debit,settled
ENT_INV_C00865_13_D,C00865,invoice_debit,-99.0,2024-06-22,invoice,settled
ENT_INV_C00865_13_P,C00865,payment,99.0,2024-07-25,direct_debit,settled
ENT_INV_C00865_14_D,C00865,invoice_debit,-99.0,2024-07-22,invoice,settled
ENT_INV_C00865_14_P,C00865,payment,99.0,2024-08-25,direct_debit,settled
ENT_INV_C00865_15_D,C00865,invoice_debit,-99.0,2024-08-22,invoice,settled
ENT_INV_C00865_15_P,C00865,payment,99.0,2024-09-25,direct_debit,settled
ENT_INV_C00865_16_D,C00865,invoice_debit,-99.0,2024-09-22,invoice,settled
ENT_INV_C00865_16_P,C00865,payment,99.0,2024-10-25,direct_debit,settled
ENT_INV_C00865_17_D,C00865,invoice_debit,-99.0,2024-10-22,invoice,settled
ENT_INV_C00865_17_P,C00865,payment,99.0,2024-11-25,direct_debit,settled
ENT_INV_C00865_18_D,C00865,invoice_debit,-99.0,2024-11-22,invoice,settled
ENT_INV_C00865_18_P,C00865,payment,99.0,2024-12-25,direct_debit,settled
ENT_INV_C00865_19_D,C00865,invoice_debit,-99.0,2024-12-22,invoice,settled
ENT_INV_C00865_19_P,C00865,payment,99.0,2025-01-25,direct_debit,settled
ENT_INV_C00865_20_D,C00865,invoice_debit,-99.0,2025-01-22,invoice,settled
ENT_INV_C00865_20_P,C00865,payment,99.0,2025-02-25,direct_debit,settled
ENT_INV_C00865_21_D,C00865,invoice_debit,-99.0,2025-02-22,invoice,settled
ENT_INV_C00865_21_P,C00865,payment,99.0,2025-03-25,direct_debit,settled
ENT_INV_C00865_22_D,C00865,invoice_debit,-99.0,2025-03-22,invoice,settled
ENT_INV_C00865_22_P,C00865,payment,99.0,2025-04-25,direct_debit,settled
ENT_INV_C00865_23_D,C00865,invoice_debit,-99.0,2025-04-22,invoice,settled
ENT_INV_C00865_23_P,C00865,payment,99.0,2025-05-25,direct_debit,settled
ENT_INV_C00866_00_D,C00866,invoice_debit,-99.0,2023-03-04,invoice,settled
ENT_INV_C00866_00_P,C00866,payment,99.0,2023-04-07,direct_debit,settled
ENT_INV_C00866_01_D,C00866,invoice_debit,-99.0,2023-04-04,invoice,settled
ENT_INV_C00866_01_P,C00866,payment,99.0,2023-05-07,direct_debit,settled
ENT_INV_C00866_02_D,C00866,invoice_debit,-99.0,2023-05-04,invoice,settled
ENT_INV_C00866_02_P,C00866,payment,99.0,2023-06-07,direct_debit,settled
ENT_INV_C00866_03_D,C00866,invoice_debit,-99.0,2023-06-04,invoice,settled
ENT_INV_C00866_03_P,C00866,payment,99.0,2023-07-07,direct_debit,settled
ENT_INV_C00866_04_D,C00866,invoice_debit,-99.0,2023-07-04,invoice,settled
ENT_INV_C00866_04_P,C00866,payment,99.0,2023-08-07,direct_debit,settled
ENT_INV_C00866_05_D,C00866,invoice_debit,-99.0,2023-08-04,invoice,settled
ENT_INV_C00866_05_P,C00866,payment,99.0,2023-09-07,direct_debit,settled
ENT_INV_C00866_06_D,C00866,invoice_debit,-99.0,2023-09-04,invoice,settled
ENT_INV_C00866_06_P,C00866,payment,99.0,2023-10-07,direct_debit,settled
ENT_INV_C00866_07_D,C00866,invoice_debit,-99.0,2023-10-04,invoice,settled
ENT_INV_C00866_07_P,C00866,payment,99.0,2023-11-07,direct_debit,settled
ENT_INV_C00866_08_D,C00866,invoice_debit,-99.0,2023-11-04,invoice,settled
ENT_INV_C00866_08_P,C00866,payment,99.0,2023-12-07,direct_debit,settled
ENT_INV_C00866_09_D,C00866,invoice_debit,-99.0,2023-12-04,invoice,settled
ENT_INV_C00866_09_P,C00866,payment,99.0,2024-01-07,direct_debit,settled
ENT_INV_C00866_10_D,C00866,invoice_debit,-99.0,2024-01-04,invoice,settled
ENT_INV_C00866_10_P,C00866,payment,99.0,2024-02-07,direct_debit,settled
ENT_INV_C00866_11_D,C00866,invoice_debit,-99.0,2024-02-04,invoice,settled
ENT_INV_C00866_11_P,C00866,payment,99.0,2024-03-07,direct_debit,settled
ENT_INV_C00866_12_D,C00866,invoice_debit,-99.0,2024-03-04,invoice,settled
ENT_INV_C00866_12_P,C00866,payment,99.0,2024-04-07,direct_debit,settled
ENT_INV_C00866_13_D,C00866,invoice_debit,-99.0,2024-04-04,invoice,settled
ENT_INV_C00866_13_P,C00866,payment,99.0,2024-05-07,direct_debit,settled
ENT_INV_C00866_14_D,C00866,invoice_debit,-99.0,2024-05-04,invoice,settled
ENT_INV_C00866_14_P,C00866,payment,99.0,2024-06-07,direct_debit,settled
ENT_INV_C00866_15_D,C00866,invoice_debit,-99.0,2024-06-04,invoice,settled
ENT_INV_C00866_15_P,C00866,payment,99.0,2024-07-07,direct_debit,settled
ENT_INV_C00866_16_D,C00866,invoice_debit,-99.0,2024-07-04,invoice,settled
ENT_INV_C00866_16_P,C00866,payment,99.0,2024-08-07,direct_debit,settled
ENT_INV_C00866_17_D,C00866,invoice_debit,-99.0,2024-08-04,invoice,settled
ENT_INV_C00866_17_P,C00866,payment,99.0,2024-09-07,direct_debit,settled
ENT_INV_C00866_18_D,C00866,invoice_debit,-99.0,2024-09-04,invoice,settled
ENT_INV_C00866_18_P,C00866,payment,99.0,2024-10-07,direct_debit,settled
ENT_INV_C00866_19_D,C00866,invoice_debit,-99.0,2024-10-04,invoice,settled
ENT_INV_C00866_19_P,C00866,payment,99.0,2024-11-07,direct_debit,settled
ENT_INV_C00866_20_D,C00866,invoice_debit,-99.0,2024-11-04,invoice,settled
ENT_INV_C00866_20_P,C00866,payment,99.0,2024-12-07,direct_debit,settled
ENT_INV_C00866_21_D,C00866,invoice_debit,-99.0,2024-12-04,invoice,settled
ENT_INV_C00866_21_P,C00866,payment,99.0,2025-01-07,direct_debit,settled
ENT_INV_C00866_22_D,C00866,invoice_debit,-99.0,2025-01-04,invoice,settled
ENT_INV_C00866_22_P,C00866,payment,99.0,2025-02-07,direct_debit,settled
ENT_INV_C00866_23_D,C00866,invoice_debit,-99.0,2025-02-04,invoice,settled
ENT_INV_C00866_23_P,C00866,payment,99.0,2025-03-07,direct_debit,settled
ENT_INV_C00867_00_D,C00867,invoice_debit,-149.0,2023-04-06,invoice,settled
ENT_INV_C00867_00_P,C00867,payment,149.0,2023-05-09,direct_debit,settled
ENT_INV_C00867_01_D,C00867,invoice_debit,-149.0,2023-05-06,invoice,settled
ENT_INV_C00867_01_P,C00867,payment,149.0,2023-06-09,direct_debit,settled
ENT_INV_C00867_02_D,C00867,invoice_debit,-149.0,2023-06-06,invoice,settled
ENT_INV_C00867_02_P,C00867,payment,149.0,2023-07-09,direct_debit,settled
ENT_INV_C00867_03_D,C00867,invoice_debit,-149.0,2023-07-06,invoice,settled
ENT_INV_C00867_03_P,C00867,payment,149.0,2023-08-09,direct_debit,settled
ENT_INV_C00867_04_D,C00867,invoice_debit,-149.0,2023-08-06,invoice,settled
ENT_INV_C00867_04_P,C00867,payment,149.0,2023-09-09,direct_debit,settled
ENT_INV_C00867_05_D,C00867,invoice_debit,-149.0,2023-09-06,invoice,settled
ENT_INV_C00867_05_P,C00867,payment,149.0,2023-10-09,direct_debit,settled
ENT_INV_C00867_06_D,C00867,invoice_debit,-149.0,2023-10-06,invoice,settled
ENT_INV_C00867_06_P,C00867,payment,149.0,2023-11-09,direct_debit,settled
ENT_INV_C00867_07_D,C00867,invoice_debit,-149.0,2023-11-06,invoice,settled
ENT_INV_C00867_07_P,C00867,payment,149.0,2023-12-09,direct_debit,settled
ENT_INV_C00867_08_D,C00867,invoice_debit,-149.0,2023-12-06,invoice,settled
ENT_INV_C00867_08_P,C00867,payment,149.0,2024-01-09,direct_debit,settled
ENT_INV_C00867_09_D,C00867,invoice_debit,-149.0,2024-01-06,invoice,settled
ENT_INV_C00867_09_P,C00867,payment,149.0,2024-02-09,direct_debit,settled
ENT_INV_C00867_10_D,C00867,invoice_debit,-149.0,2024-02-06,invoice,settled
ENT_INV_C00867_10_P,C00867,payment,149.0,2024-03-09,direct_debit,settled
ENT_INV_C00867_11_D,C00867,invoice_debit,-149.0,2024-03-06,invoice,settled
ENT_INV_C00867_11_P,C00867,payment,149.0,2024-04-09,direct_debit,settled
ENT_INV_C00867_12_D,C00867,invoice_debit,-149.0,2024-04-06,invoice,settled
ENT_INV_C00867_12_P,C00867,payment,149.0,2024-05-09,direct_debit,settled
ENT_INV_C00867_13_D,C00867,invoice_debit,-149.0,2024-05-06,invoice,settled
ENT_INV_C00867_13_P,C00867,payment,149.0,2024-06-09,direct_debit,settled
ENT_INV_C00867_14_D,C00867,invoice_debit,-149.0,2024-06-06,invoice,settled
ENT_INV_C00867_14_P,C00867,payment,149.0,2024-07-09,direct_debit,settled
ENT_INV_C00867_15_D,C00867,invoice_debit,-149.0,2024-07-06,invoice,settled
ENT_INV_C00867_15_P,C00867,payment,149.0,2024-08-09,direct_debit,settled
ENT_INV_C00867_16_D,C00867,invoice_debit,-149.0,2024-08-06,invoice,settled
ENT_INV_C00867_16_P,C00867,payment,149.0,2024-09-09,direct_debit,settled
ENT_INV_C00867_17_D,C00867,invoice_debit,-149.0,2024-09-06,invoice,settled
ENT_INV_C00867_17_P,C00867,payment,149.0,2024-10-09,direct_debit,settled
ENT_INV_C00867_18_D,C00867,invoice_debit,-149.0,2024-10-06,invoice,settled
ENT_INV_C00867_18_P,C00867,payment,149.0,2024-11-09,direct_debit,settled
ENT_INV_C00867_19_D,C00867,invoice_debit,-149.0,2024-11-06,invoice,settled
ENT_INV_C00867_19_P,C00867,payment,149.0,2024-12-09,direct_debit,settled
ENT_INV_C00867_20_D,C00867,invoice_debit,-149.0,2024-12-06,invoice,settled
ENT_INV_C00867_20_P,C00867,payment,149.0,2025-01-09,direct_debit,settled
ENT_INV_C00867_21_D,C00867,invoice_debit,-149.0,2025-01-06,invoice,settled
ENT_INV_C00867_21_P,C00867,payment,149.0,2025-02-09,direct_debit,settled
ENT_INV_C00867_22_D,C00867,invoice_debit,-149.0,2025-02-06,invoice,settled
ENT_INV_C00867_22_P,C00867,payment,149.0,2025-03-09,direct_debit,settled
ENT_INV_C00867_23_D,C00867,invoice_debit,-149.0,2025-03-06,invoice,settled
ENT_INV_C00867_23_P,C00867,payment,149.0,2025-04-09,direct_debit,settled
ENT_INV_C00868_00_D,C00868,invoice_debit,-75.0,2023-01-19,invoice,settled
ENT_INV_C00868_00_P,C00868,payment,75.0,2023-02-22,direct_debit,settled
ENT_INV_C00868_01_D,C00868,invoice_debit,-75.0,2023-02-19,invoice,settled
ENT_INV_C00868_01_P,C00868,payment,75.0,2023-03-22,direct_debit,settled
ENT_INV_C00868_02_D,C00868,invoice_debit,-75.0,2023-03-19,invoice,settled
ENT_INV_C00868_02_P,C00868,payment,75.0,2023-04-22,direct_debit,settled
ENT_INV_C00868_03_D,C00868,invoice_debit,-75.0,2023-04-19,invoice,settled
ENT_INV_C00868_03_P,C00868,payment,75.0,2023-05-22,direct_debit,settled
ENT_INV_C00868_04_D,C00868,invoice_debit,-75.0,2023-05-19,invoice,settled
ENT_INV_C00868_04_P,C00868,payment,75.0,2023-06-22,direct_debit,settled
ENT_INV_C00868_05_D,C00868,invoice_debit,-75.0,2023-06-19,invoice,settled
ENT_INV_C00868_05_P,C00868,payment,75.0,2023-07-22,direct_debit,settled
ENT_INV_C00868_06_D,C00868,invoice_debit,-75.0,2023-07-19,invoice,settled
ENT_INV_C00868_06_P,C00868,payment,75.0,2023-08-22,direct_debit,settled
ENT_INV_C00868_07_D,C00868,invoice_debit,-75.0,2023-08-19,invoice,settled
ENT_INV_C00868_07_P,C00868,payment,75.0,2023-09-22,direct_debit,settled
ENT_INV_C00868_08_D,C00868,invoice_debit,-75.0,2023-09-19,invoice,settled
ENT_INV_C00868_08_P,C00868,payment,75.0,2023-10-22,direct_debit,settled
ENT_INV_C00868_09_D,C00868,invoice_debit,-75.0,2023-10-19,invoice,settled
ENT_INV_C00868_09_P,C00868,payment,75.0,2023-11-22,direct_debit,settled
ENT_INV_C00868_10_D,C00868,invoice_debit,-75.0,2023-11-19,invoice,settled
ENT_INV_C00868_10_P,C00868,payment,75.0,2023-12-22,direct_debit,settled
ENT_INV_C00868_11_D,C00868,invoice_debit,-75.0,2023-12-19,invoice,settled
ENT_INV_C00868_11_P,C00868,payment,75.0,2024-01-22,direct_debit,settled
ENT_INV_C00868_12_D,C00868,invoice_debit,-75.0,2024-01-19,invoice,settled
ENT_INV_C00868_12_P,C00868,payment,75.0,2024-02-22,direct_debit,settled
ENT_INV_C00868_13_D,C00868,invoice_debit,-75.0,2024-02-19,invoice,settled
ENT_INV_C00868_13_P,C00868,payment,75.0,2024-03-22,direct_debit,settled
ENT_INV_C00868_14_D,C00868,invoice_debit,-75.0,2024-03-19,invoice,settled
ENT_INV_C00868_14_P,C00868,payment,75.0,2024-04-22,direct_debit,settled
ENT_INV_C00868_15_D,C00868,invoice_debit,-75.0,2024-04-19,invoice,settled
ENT_INV_C00868_15_P,C00868,payment,75.0,2024-05-22,direct_debit,settled
ENT_INV_C00868_16_D,C00868,invoice_debit,-75.0,2024-05-19,invoice,settled
ENT_INV_C00868_16_P,C00868,payment,75.0,2024-06-22,direct_debit,settled
ENT_INV_C00868_17_D,C00868,invoice_debit,-75.0,2024-06-19,invoice,settled
ENT_INV_C00868_17_P,C00868,payment,75.0,2024-07-22,direct_debit,settled
ENT_INV_C00868_18_D,C00868,invoice_debit,-75.0,2024-07-19,invoice,settled
ENT_INV_C00868_18_P,C00868,payment,75.0,2024-08-22,direct_debit,settled
ENT_INV_C00868_19_D,C00868,invoice_debit,-75.0,2024-08-19,invoice,settled
ENT_INV_C00868_19_P,C00868,payment,75.0,2024-09-22,direct_debit,settled
ENT_INV_C00868_20_D,C00868,invoice_debit,-75.0,2024-09-19,invoice,settled
ENT_INV_C00868_20_P,C00868,payment,75.0,2024-10-22,direct_debit,settled
ENT_INV_C00868_21_D,C00868,invoice_debit,-75.0,2024-10-19,invoice,settled
ENT_INV_C00868_21_P,C00868,payment,75.0,2024-11-22,direct_debit,settled
ENT_INV_C00868_22_D,C00868,invoice_debit,-75.0,2024-11-19,invoice,settled
ENT_INV_C00868_22_P,C00868,payment,75.0,2024-12-22,direct_debit,settled
ENT_INV_C00868_23_D,C00868,invoice_debit,-75.0,2024-12-19,invoice,settled
ENT_INV_C00868_23_P,C00868,payment,75.0,2025-01-22,direct_debit,settled
ENT_INV_C00869_00_D,C00869,invoice_debit,-99.0,2023-01-05,invoice,settled
ENT_INV_C00869_00_P,C00869,payment,99.0,2023-02-08,direct_debit,settled
ENT_INV_C00869_01_D,C00869,invoice_debit,-99.0,2023-02-05,invoice,settled
ENT_INV_C00869_01_P,C00869,payment,99.0,2023-03-08,direct_debit,settled
ENT_INV_C00869_02_D,C00869,invoice_debit,-99.0,2023-03-05,invoice,settled
ENT_INV_C00869_02_P,C00869,payment,99.0,2023-04-08,direct_debit,settled
ENT_INV_C00869_03_D,C00869,invoice_debit,-99.0,2023-04-05,invoice,settled
ENT_INV_C00869_03_P,C00869,payment,99.0,2023-05-08,direct_debit,settled
ENT_INV_C00869_04_D,C00869,invoice_debit,-99.0,2023-05-05,invoice,settled
ENT_INV_C00869_04_P,C00869,payment,99.0,2023-06-08,direct_debit,settled
ENT_INV_C00869_05_D,C00869,invoice_debit,-99.0,2023-06-05,invoice,settled
ENT_INV_C00869_05_P,C00869,payment,99.0,2023-07-08,direct_debit,settled
ENT_INV_C00869_06_D,C00869,invoice_debit,-99.0,2023-07-05,invoice,settled
ENT_INV_C00869_06_P,C00869,payment,99.0,2023-08-08,direct_debit,settled
ENT_INV_C00869_07_D,C00869,invoice_debit,-99.0,2023-08-05,invoice,settled
ENT_INV_C00869_07_P,C00869,payment,99.0,2023-09-08,direct_debit,settled
ENT_INV_C00869_08_D,C00869,invoice_debit,-99.0,2023-09-05,invoice,settled
